amount,transaction_time,transaction_type,merchant_category,is_international,is_fraud
90.2576047539322,Morning,ATM,Travel,0,0
68.6701714991916,Night,ATM,Travel,0,0
440.51331633813265,Morning,ATM,Electronics,1,0
14.669161261532732,Night,ATM,Travel,0,0
118.79175624204636,Evening,ATM,Grocery,0,0
51.804960081039944,Morning,ATM,Electronics,0,0
55.896532565171576,Morning,POS,Others,0,0
126.44228614190529,Afternoon,POS,Others,0,0
117.90725753198146,Morning,POS,Electronics,0,0
473.938680786437,Afternoon,POS,Travel,0,0
13.74181241365831,Afternoon,Online,Electronics,1,0
10.99372500406554,Afternoon,POS,Electronics,0,0
128.8582765673542,Evening,Online,Travel,0,0
86.36672504679804,Night,Online,Others,0,1
32.04265924500261,Afternoon,Online,Electronics,1,1
8.275068734779747,Morning,ATM,Others,0,0
8.955087106390794,Morning,Online,Grocery,0,0
224.6118512465589,Afternoon,Online,Travel,1,1
21.302903185996403,Afternoon,Online,Grocery,0,1
39.06329929475808,Morning,ATM,Others,0,0
25.70318300956333,Afternoon,POS,Grocery,0,0
43.849923481042076,Night,POS,Grocery,1,1
7.195136073162983,Night,Online,Grocery,0,0
73.20123220255348,Evening,Online,Electronics,0,1
7.000684637744136,Afternoon,POS,Electronics,0,0
161.1222042159252,Evening,POS,Travel,0,0
26.619730768420602,Evening,POS,Others,0,0
77.65546911485947,Evening,POS,Others,0,0
212.09228164897416,Afternoon,Online,Travel,1,1
105.23320404102641,Evening,Online,Others,1,1
76.13356325747317,Night,Online,Others,0,1
39.2056042484146,Evening,POS,Grocery,0,0
40.49681012238468,Night,ATM,Grocery,0,0
110.71091505697362,Night,POS,Others,0,1
513.9496674707304,Afternoon,POS,Travel,0,0
108.42337269652312,Evening,ATM,Travel,0,0
81.59555109679812,Afternoon,ATM,Others,0,0
131.17455241928113,Night,POS,Travel,1,1
62.58729279824089,Morning,ATM,Travel,0,0
6.202684348321755,Evening,ATM,Grocery,0,0
82.6214260143961,Afternoon,ATM,Travel,0,0
316.1203427295335,Morning,POS,Electronics,0,1
19.273916294070354,Evening,POS,Grocery,0,0
117.11987584682579,Evening,ATM,Electronics,0,0
22.431134374225795,Afternoon,Online,Others,0,0
76.74994260264465,Morning,ATM,Travel,0,0
10.16744837023609,Afternoon,ATM,Electronics,0,0
59.85116578458807,Evening,POS,Travel,0,0
141.12566585424565,Evening,Online,Electronics,0,1
42.70537614854541,Night,ATM,Grocery,0,0
109.33612728760885,Evening,Online,Others,0,0
158.69426429163502,Evening,POS,Electronics,0,0
261.9734692704209,Morning,Online,Grocery,0,0
26.74116877155556,Morning,POS,Others,0,0
50.96861329145348,Night,ATM,Electronics,1,0
16.536534532240278,Night,POS,Electronics,1,1
489.0654962048055,Night,Online,Grocery,0,1
261.73090971585725,Afternoon,Online,Others,0,0
77.64355987991227,Afternoon,Online,Others,0,1
184.53709920619715,Night,ATM,Grocery,1,0
73.59669552982862,Afternoon,Online,Travel,0,0
97.70648486217308,Evening,Online,Grocery,0,0
9.33489795430218,Night,Online,Others,0,0
140.7601435155739,Night,POS,Grocery,0,0
13.66373352289071,Afternoon,Online,Travel,0,1
174.90887349353392,Morning,POS,Grocery,1,0
152.3389067018665,Night,Online,Grocery,0,0
123.3555069093609,Afternoon,POS,Electronics,0,0
3.6830368051553117,Afternoon,POS,Travel,0,0
36.115404005155014,Morning,ATM,Others,0,0
30.53201391791275,Night,ATM,Travel,0,0
44.6500262019517,Morning,POS,Others,0,0
9.172364057237763,Evening,POS,Others,0,0
276.3951300892074,Morning,ATM,Electronics,0,0
80.69930187631815,Morning,POS,Travel,0,0
36.45981219476022,Afternoon,ATM,Electronics,0,0
50.58074311065991,Morning,ATM,Grocery,0,0
59.27636022426302,Evening,Online,Travel,0,0
91.7777670220792,Afternoon,Online,Grocery,0,0
72.50082520454396,Evening,ATM,Travel,0,0
251.81570465176466,Morning,ATM,Others,0,0
68.70925129207896,Evening,POS,Grocery,0,0
484.82632653602354,Evening,ATM,Travel,1,0
190.66651133282804,Morning,ATM,Travel,0,0
23.383868383943188,Morning,Online,Grocery,0,1
266.7799460588854,Afternoon,ATM,Electronics,0,1
12.371277950994294,Afternoon,POS,Travel,0,0
170.07295740107259,Night,ATM,Electronics,0,0
47.904161866709714,Afternoon,Online,Electronics,0,0
210.3523768243236,Morning,Online,Electronics,1,0
202.53829191556267,Evening,Online,Electronics,0,1
163.95126583574475,Evening,Online,Electronics,1,0
156.0792693564261,Afternoon,ATM,Others,0,0
36.33818695917868,Afternoon,POS,Electronics,0,0
8.438132920074946,Morning,POS,Others,0,0
51.58049647422997,Evening,POS,Travel,0,0
19.058502336665757,Night,ATM,Others,0,0
118.7283150977474,Night,ATM,Others,0,0
42.48004262131064,Afternoon,ATM,Electronics,0,0
371.35903021270826,Night,POS,Travel,1,1
102.43551145361242,Morning,ATM,Travel,0,0
172.86751754099376,Night,ATM,Travel,0,0
14.216820876655945,Afternoon,Online,Grocery,0,0
198.0606543336451,Morning,Online,Others,1,1
256.0801448616133,Evening,POS,Electronics,1,1
66.76001405482494,Morning,Online,Grocery,0,1
93.20465498249905,Afternoon,Online,Electronics,0,0
144.73607343318378,Afternoon,Online,Grocery,0,0
19.21763084545793,Night,ATM,Travel,0,0
69.82925482163945,Night,Online,Grocery,0,1
50.85998156695678,Evening,Online,Travel,0,0
15.826211104526102,Evening,Online,Grocery,1,0
45.812948245673155,Afternoon,ATM,Electronics,1,0
7.060736270411021,Afternoon,POS,Electronics,0,0
2.6150879968812646,Afternoon,ATM,Grocery,0,0
14.521803232856358,Evening,ATM,Others,0,0
329.99533399771076,Afternoon,Online,Others,0,1
79.74627665581228,Evening,POS,Grocery,1,0
337.6177831884106,Afternoon,Online,Others,0,1
56.65107910082499,Morning,Online,Electronics,0,0
37.369922833070405,Morning,POS,Others,0,0
70.55069747772997,Afternoon,POS,Grocery,1,1
57.894689062654834,Morning,ATM,Others,0,0
11.167450059839194,Evening,POS,Grocery,0,0
102.39492043974927,Night,ATM,Electronics,0,0
24.339496199833064,Morning,ATM,Travel,0,0
96.65002845057637,Night,Online,Electronics,0,1
105.03968393246197,Morning,Online,Electronics,0,1
16.49039515544464,Evening,Online,Grocery,1,1
6.331220895053138,Morning,POS,Electronics,1,0
151.759549322393,Morning,POS,Electronics,0,1
61.581662209138635,Afternoon,ATM,Others,0,0
5.992390010381586,Night,ATM,Grocery,1,0
527.1931976736665,Night,ATM,Others,0,1
5.951708142442368,Evening,POS,Grocery,0,0
118.75590135001512,Evening,ATM,Others,0,0
411.5298077656953,Night,ATM,Others,0,0
27.3358616957147,Afternoon,POS,Travel,0,0
15.344186123358494,Afternoon,Online,Electronics,0,0
12.940840602400936,Night,POS,Others,0,0
36.13647059411098,Morning,ATM,Travel,0,0
10.65232035515615,Night,Online,Others,0,0
117.81794699281834,Morning,POS,Others,0,0
6.431646379952709,Night,Online,Travel,1,1
71.21712524346368,Morning,Online,Travel,0,0
571.2879886799935,Afternoon,ATM,Travel,0,0
168.18487766767154,Night,POS,Electronics,0,0
95.50820766198737,Evening,ATM,Electronics,0,0
36.564883308698526,Morning,POS,Others,0,0
97.78891428190236,Afternoon,POS,Electronics,1,0
74.87475558795342,Evening,POS,Travel,0,0
55.52711613166957,Afternoon,Online,Grocery,0,1
14.007892586034512,Morning,Online,Electronics,0,0
217.68710598120475,Night,ATM,Travel,1,0
59.74455297927822,Afternoon,POS,Travel,0,0
21.64441820614136,Night,POS,Travel,0,0
45.84851833829352,Night,Online,Travel,0,1
53.4656934620134,Afternoon,POS,Others,0,0
175.75777510905334,Afternoon,ATM,Travel,0,0
132.28103228592784,Afternoon,POS,Travel,0,0
146.66583261701916,Night,POS,Others,0,0
1.1092560021533864,Evening,Online,Electronics,0,0
53.81180264409754,Morning,POS,Grocery,0,0
65.65147210381606,Evening,ATM,Others,0,0
1.93788394664463,Night,ATM,Others,0,0
30.08527040218263,Afternoon,ATM,Electronics,0,0
142.8324681714378,Afternoon,ATM,Electronics,1,0
14.746771733388927,Morning,Online,Travel,0,0
76.63850452648582,Morning,POS,Electronics,0,1
24.232875607689376,Evening,Online,Grocery,0,0
1.219483024877762,Evening,ATM,Others,0,0
27.601896185029933,Morning,POS,Grocery,0,0
372.4455023142878,Night,Online,Travel,0,1
161.71531579615473,Evening,POS,Grocery,0,0
320.83475501912335,Afternoon,ATM,Travel,0,1
66.91456241111679,Afternoon,ATM,Grocery,0,0
11.62374541951925,Night,POS,Others,0,0
79.39834770016945,Morning,POS,Grocery,0,0
60.58276310869285,Evening,ATM,Electronics,0,0
186.01908873998093,Afternoon,Online,Grocery,0,1
10.323231608662383,Morning,ATM,Others,0,0
66.99017356298462,Evening,POS,Travel,1,0
16.257618371792447,Night,Online,Grocery,0,0
39.256259501370444,Afternoon,ATM,Grocery,0,0
133.6959878024791,Night,POS,Electronics,1,0
64.62981932916178,Night,POS,Travel,0,0
47.14258964215926,Night,POS,Travel,0,0
50.16615401585782,Evening,Online,Travel,0,0
61.51621609169232,Night,Online,Others,1,0
153.7194201894464,Evening,Online,Others,0,0
222.64085163237465,Evening,Online,Electronics,0,0
310.85580630222995,Night,POS,Grocery,0,0
154.60096304556976,Night,POS,Others,1,0
37.89306256040513,Morning,Online,Travel,0,0
116.51839346810205,Afternoon,Online,Grocery,0,0
57.55474933648939,Morning,POS,Grocery,0,0
29.39290402489777,Afternoon,ATM,Grocery,1,0
183.80437261905783,Afternoon,ATM,Electronics,0,0
3.9184116743756054,Morning,POS,Others,0,0
232.03620930403721,Morning,Online,Others,0,0
61.89259348392796,Afternoon,Online,Grocery,0,0
101.39076313345574,Afternoon,POS,Electronics,0,0
107.69112357162622,Afternoon,ATM,Electronics,0,0
225.49168980590207,Evening,POS,Others,1,0
101.24428920042712,Afternoon,POS,Others,0,0
95.1745864110872,Night,POS,Electronics,1,1
6.897720078190541,Night,Online,Travel,0,1
73.06580419892181,Night,Online,Electronics,0,0
16.27177737566215,Morning,Online,Travel,0,0
133.7251919142745,Morning,ATM,Others,0,0
71.78947323254283,Morning,POS,Electronics,0,0
114.01463466715083,Afternoon,POS,Electronics,0,0
4.256611941635436,Night,ATM,Electronics,0,1
8.860393466847853,Afternoon,Online,Electronics,0,1
125.99203799829266,Evening,POS,Grocery,0,0
7.481442963462634,Evening,ATM,Grocery,1,0
7.392292686901208,Morning,Online,Others,1,1
1.218238000979597,Evening,Online,Others,0,0
313.5026486219789,Night,POS,Electronics,0,0
133.7536043015661,Evening,Online,Grocery,0,0
43.57976357336992,Morning,ATM,Others,0,0
35.17379812300988,Afternoon,Online,Travel,0,0
43.032645066688005,Evening,POS,Grocery,0,0
149.01161997316504,Night,ATM,Grocery,1,1
108.28490176285032,Night,Online,Grocery,0,1
20.480715510999964,Night,Online,Electronics,0,1
19.12928814550219,Afternoon,Online,Travel,0,0
10.357949119433949,Night,ATM,Electronics,0,0
107.97004100335128,Morning,Online,Others,0,0
144.55037992237158,Morning,POS,Travel,1,0
30.794794955359027,Night,ATM,Electronics,1,1
2.1167418451615125,Evening,ATM,Grocery,1,0
8.574490745693609,Night,Online,Travel,1,0
343.7655002837343,Morning,ATM,Grocery,1,0
35.018856530362534,Morning,POS,Others,1,0
146.63040433040203,Morning,ATM,Travel,0,0
97.9932505488038,Evening,POS,Others,0,0
48.11691558293258,Evening,Online,Others,0,0
23.027801895590354,Evening,ATM,Others,0,0
12.941008905710117,Morning,POS,Travel,0,0
95.45456284794805,Afternoon,Online,Others,1,0
149.00285583409178,Night,POS,Electronics,0,1
103.2555633563709,Night,ATM,Electronics,0,0
75.56656276864724,Morning,ATM,Others,0,0
4.285658730910904,Evening,POS,Grocery,0,0
345.7411529753554,Afternoon,Online,Others,0,0
160.302944884436,Afternoon,Online,Others,0,1
34.647292863764726,Evening,Online,Grocery,0,0
391.05405727172183,Night,Online,Travel,0,1
92.100580446948,Night,POS,Travel,0,1
87.32855020448504,Afternoon,ATM,Others,0,0
137.86166282050146,Afternoon,POS,Electronics,0,0
167.0089533843877,Evening,ATM,Electronics,0,0
106.85058907480496,Night,ATM,Electronics,0,0
13.707566198038496,Afternoon,POS,Others,0,0
41.28938923155083,Night,POS,Electronics,0,0
263.2251506424206,Afternoon,Online,Electronics,0,0
25.439638787094392,Evening,ATM,Travel,1,0
46.548110941267964,Night,Online,Others,0,1
56.5769226718731,Afternoon,Online,Travel,0,0
57.87565409233329,Afternoon,POS,Grocery,1,0
94.91744805522319,Afternoon,Online,Travel,1,1
286.60353837801955,Afternoon,Online,Others,0,1
27.534872427418644,Evening,Online,Electronics,1,0
12.954093800495233,Night,POS,Others,1,0
21.998665189386475,Night,Online,Travel,0,0
217.9703081100552,Morning,Online,Others,0,0
103.79240810762278,Night,POS,Others,0,0
33.67417778790184,Morning,POS,Travel,0,0
169.25311877747205,Afternoon,POS,Travel,0,0
197.59467391996955,Evening,ATM,Grocery,0,0
187.41481279810753,Evening,POS,Grocery,1,0
251.23995432742322,Afternoon,ATM,Travel,1,1
29.067457241461543,Morning,POS,Others,1,0
140.66682208230554,Afternoon,POS,Travel,0,0
61.718570785211426,Evening,POS,Electronics,0,0
184.51510870734518,Evening,ATM,Grocery,1,0
130.37588019347567,Night,Online,Electronics,0,1
149.81087538655927,Morning,POS,Others,0,0
106.75841906842092,Night,ATM,Electronics,1,0
19.532019762394587,Evening,POS,Travel,0,0
78.75170241922046,Evening,Online,Travel,0,1
417.7926595016945,Night,ATM,Travel,0,1
277.07993880074326,Night,POS,Electronics,0,1
4.413344611758607,Evening,POS,Electronics,0,0
18.010180115075492,Night,POS,Electronics,0,0
14.125114015268526,Night,Online,Travel,0,1
129.4553854060387,Morning,ATM,Travel,1,0
170.25697806958462,Evening,POS,Travel,0,0
24.017700835005286,Afternoon,POS,Electronics,0,1
70.4921613839529,Morning,ATM,Electronics,0,0
183.69850704778037,Afternoon,Online,Others,0,0
131.97636186471763,Night,Online,Grocery,1,0
78.1404144953795,Night,Online,Travel,0,0
89.24465045700323,Afternoon,Online,Electronics,0,1
71.0009650068406,Night,Online,Grocery,0,0
35.31788500016205,Night,POS,Electronics,0,0
83.24598074681555,Morning,POS,Electronics,1,0
116.75936310968125,Afternoon,POS,Travel,1,1
206.61140751074524,Morning,ATM,Grocery,0,0
101.14021548748543,Afternoon,Online,Electronics,1,0
143.1800379585526,Morning,ATM,Grocery,0,0
17.443867048912377,Evening,Online,Grocery,0,0
61.9074518666376,Evening,Online,Travel,0,0
0.9375432164456157,Afternoon,ATM,Grocery,0,0
28.32636673578669,Evening,POS,Others,0,0
129.63136856112857,Morning,ATM,Others,1,1
480.4835440886139,Afternoon,POS,Travel,0,0
10.444770971109277,Evening,Online,Travel,0,0
51.331925672141935,Evening,POS,Others,0,0
160.97928189017483,Afternoon,Online,Travel,0,1
22.820086126156376,Evening,Online,Grocery,0,0
80.98719123476157,Evening,POS,Electronics,0,0
132.07736825681354,Afternoon,Online,Travel,0,0
95.70748371647657,Evening,POS,Others,0,0
20.828540063345006,Evening,ATM,Electronics,0,0
43.91013705229907,Evening,Online,Grocery,0,1
153.15133748939874,Evening,Online,Electronics,0,0
80.79443351961764,Night,ATM,Others,0,0
0.5243335834244977,Afternoon,Online,Electronics,1,0
143.12530668276239,Night,ATM,Others,0,0
3.5949877311554204,Night,ATM,Travel,0,0
136.93734613530438,Morning,Online,Travel,0,0
22.624906865187217,Night,ATM,Others,0,0
317.1836719559786,Night,ATM,Travel,0,0
45.87721412896034,Morning,ATM,Grocery,0,0
39.59083443033563,Evening,Online,Electronics,0,0
16.12116083351189,Evening,ATM,Others,0,0
36.471318634885726,Night,POS,Others,1,0
209.27356121766388,Morning,POS,Others,0,0
560.8746230709056,Evening,ATM,Grocery,1,0
45.93557682687801,Morning,POS,Grocery,1,0
59.53140605103695,Afternoon,Online,Grocery,0,0
128.03893712449096,Afternoon,ATM,Others,1,0
217.32756794630143,Afternoon,Online,Grocery,0,1
89.90510286786167,Afternoon,POS,Travel,1,0
49.68005994559314,Night,POS,Electronics,0,0
53.20864431503372,Afternoon,POS,Travel,0,0
118.94722687558443,Afternoon,POS,Travel,0,0
0.3223453352234625,Morning,Online,Grocery,0,0
96.65039188925853,Evening,ATM,Others,0,0
43.926961172974956,Morning,Online,Travel,1,0
158.08374881107957,Night,ATM,Electronics,1,1
9.760250898985603,Afternoon,POS,Grocery,0,0
88.72229893778368,Evening,POS,Travel,0,0
65.57991618936114,Evening,POS,Grocery,0,0
102.81319964746447,Afternoon,POS,Electronics,1,0
6.705217851068186,Afternoon,Online,Grocery,0,1
86.74619670881442,Night,ATM,Others,1,0
82.43603206028806,Night,ATM,Travel,0,0
82.2481893100684,Afternoon,POS,Travel,0,0
92.50481327074117,Afternoon,Online,Others,0,1
112.8457057823754,Afternoon,POS,Electronics,0,0
163.46993101159927,Afternoon,ATM,Electronics,0,0
31.446518612624928,Evening,ATM,Grocery,0,0
174.3251688811231,Night,Online,Travel,0,0
68.96646162596095,Afternoon,ATM,Electronics,0,0
8.018918746336913,Afternoon,Online,Others,0,0
6.033502607505761,Evening,POS,Others,0,0
40.682350836025485,Morning,POS,Others,0,0
153.66381893970083,Afternoon,Online,Electronics,0,0
122.99093840207843,Evening,POS,Others,0,0
155.40739964735977,Evening,Online,Travel,0,0
72.82958332151881,Morning,POS,Electronics,0,0
58.017391189790324,Night,POS,Electronics,1,0
15.952638422688285,Night,ATM,Travel,0,0
39.77838153323653,Night,ATM,Others,1,1
56.919541721923316,Afternoon,Online,Electronics,1,0
9.277387160256174,Night,POS,Travel,0,0
24.9246221980613,Afternoon,POS,Travel,0,0
91.1863780458761,Afternoon,POS,Grocery,0,0
133.0530906909701,Evening,ATM,Others,0,0
640.5472880634143,Night,Online,Others,0,1
270.47556044043154,Night,Online,Travel,0,1
102.88023098028725,Night,Online,Electronics,0,1
54.688130994859776,Afternoon,POS,Grocery,1,0
101.10887957798545,Afternoon,Online,Grocery,0,1
154.01526347430928,Night,ATM,Electronics,0,0
12.594446448603403,Afternoon,ATM,Grocery,0,0
52.74715511697289,Afternoon,Online,Electronics,0,0
183.13465118380304,Morning,POS,Grocery,0,0
48.42371702849132,Morning,ATM,Electronics,0,0
84.83336962100451,Night,ATM,Travel,0,1
88.61722825317389,Night,POS,Travel,0,0
20.392473795035094,Morning,POS,Grocery,0,0
44.97860945489304,Afternoon,Online,Grocery,0,0
40.7233604088635,Afternoon,ATM,Travel,1,0
2.654595521466961,Evening,ATM,Others,0,0
2.4489191270530317,Night,Online,Electronics,0,1
178.19896121391395,Night,Online,Others,0,0
31.892620643003504,Night,ATM,Grocery,0,0
72.99745937185206,Evening,ATM,Travel,0,0
35.48559900798931,Evening,POS,Grocery,0,0
282.4796036158523,Afternoon,POS,Others,1,0
30.015521820059433,Morning,ATM,Travel,0,0
56.15170164185904,Morning,ATM,Travel,0,0
206.1446433115593,Morning,POS,Travel,0,0
184.47398709821283,Afternoon,Online,Electronics,0,1
20.591951269056196,Morning,Online,Grocery,0,0
162.2742577248794,Evening,ATM,Others,0,0
61.2834146482455,Evening,ATM,Electronics,0,0
65.96521975537925,Night,POS,Others,0,0
14.327005689790266,Morning,ATM,Electronics,0,0
8.403564207332337,Evening,Online,Travel,0,0
130.1730101451439,Night,POS,Electronics,0,0
68.609441459685,Morning,POS,Grocery,0,0
57.421050414113125,Morning,Online,Grocery,0,0
130.7513601315038,Evening,Online,Others,1,0
145.03546989673853,Night,POS,Travel,1,0
17.305443076039946,Night,ATM,Travel,0,0
94.2186012916847,Evening,Online,Others,0,0
14.543519952787474,Evening,POS,Grocery,0,0
139.18098878273494,Evening,ATM,Grocery,1,1
106.9894100615944,Morning,ATM,Others,1,0
313.7632785960324,Evening,POS,Travel,0,1
7.145090750853228,Evening,Online,Others,0,0
5.874702682483746,Afternoon,ATM,Others,0,0
33.15462935948641,Evening,Online,Electronics,0,0
30.341273135638318,Evening,POS,Others,1,1
28.366189629572723,Morning,Online,Grocery,0,0
236.71724742163093,Night,ATM,Others,0,0
28.707718856360664,Morning,POS,Travel,0,0
31.738517565419478,Afternoon,ATM,Travel,0,0
142.4612253597161,Evening,ATM,Grocery,0,0
59.736409886505704,Evening,POS,Travel,0,0
149.92863982584598,Evening,POS,Others,0,0
6.760043876192516,Evening,Online,Grocery,0,0
66.85934921037368,Evening,POS,Travel,1,1
3.419152493794983,Evening,Online,Others,1,0
6.470195151063192,Afternoon,POS,Travel,0,0
236.9125118145484,Evening,ATM,Electronics,0,0
14.994579904644503,Evening,Online,Travel,0,0
76.01862810622099,Evening,POS,Grocery,0,0
52.94914219185613,Afternoon,Online,Others,1,1
42.670405559453656,Evening,Online,Others,0,0
230.09199370088268,Afternoon,Online,Grocery,1,1
2.206504935500153,Morning,ATM,Electronics,0,1
109.00183808326895,Evening,POS,Others,0,0
330.75549794683667,Night,POS,Grocery,0,1
82.13628602808521,Afternoon,Online,Travel,1,0
276.1806452919119,Morning,POS,Electronics,0,0
5.367283829582405,Afternoon,ATM,Grocery,1,0
54.26488522972961,Afternoon,Online,Travel,0,0
30.13183465506887,Morning,ATM,Others,0,0
131.23785630731405,Evening,ATM,Others,0,0
397.90761788416825,Evening,POS,Electronics,0,0
29.64269475836514,Afternoon,POS,Travel,0,0
106.18212598300316,Morning,Online,Grocery,0,0
22.076841513427965,Evening,ATM,Others,0,0
83.31687421479583,Afternoon,POS,Grocery,0,0
62.349516817232185,Night,Online,Grocery,0,0
357.5741130908115,Morning,Online,Grocery,0,0
93.78394280377333,Night,POS,Electronics,0,0
43.00237767529106,Night,ATM,Grocery,1,1
12.114644357562018,Afternoon,Online,Electronics,0,0
16.39868637214363,Morning,POS,Electronics,0,0
25.53012751408823,Evening,Online,Travel,0,0
28.897178556136982,Evening,POS,Others,0,0
190.12354942631106,Afternoon,Online,Grocery,0,0
82.37634851167945,Evening,ATM,Travel,0,0
74.10586447854435,Evening,Online,Travel,0,0
12.19065063412979,Night,POS,Travel,0,0
196.71111641550874,Night,POS,Travel,0,0
128.30676118738606,Morning,POS,Travel,0,0
7.006669271951631,Night,ATM,Grocery,0,1
123.04369006024542,Evening,POS,Travel,0,0
78.42503006173838,Morning,POS,Others,0,0
8.525874546966827,Morning,ATM,Electronics,1,0
61.304412060670245,Afternoon,POS,Electronics,0,1
66.2998818414935,Night,POS,Others,0,1
18.125157762181647,Morning,ATM,Grocery,1,0
291.3196927399496,Evening,Online,Electronics,1,1
189.6955808234685,Morning,POS,Others,0,0
110.57043902602179,Morning,Online,Others,1,0
62.044623966888565,Afternoon,ATM,Travel,0,0
53.062967175684406,Evening,POS,Electronics,1,0
105.26073343140585,Evening,POS,Travel,0,0
78.84074743037924,Night,ATM,Grocery,0,1
6.429653002712656,Evening,POS,Electronics,0,0
71.84704219340354,Morning,Online,Electronics,1,1
164.19797883681323,Evening,Online,Others,0,1
61.47794951322301,Evening,ATM,Electronics,0,0
5.335497350844933,Morning,POS,Grocery,0,0
154.3080106811237,Afternoon,POS,Grocery,0,0
22.4849733685874,Night,ATM,Electronics,0,0
29.924309074837023,Night,Online,Others,0,1
17.997194341740162,Afternoon,Online,Grocery,0,0
40.07986104717142,Morning,ATM,Travel,0,0
141.3671747816516,Night,POS,Grocery,0,0
73.26905335240428,Afternoon,Online,Electronics,0,0
22.926383478708843,Afternoon,POS,Travel,1,0
210.23424012654877,Afternoon,Online,Electronics,0,0
211.67850510798343,Night,POS,Electronics,0,1
204.46801801024367,Night,Online,Electronics,0,0
27.285416640692077,Night,POS,Others,0,0
60.0092896432293,Night,ATM,Others,0,0
419.9015724929951,Evening,Online,Grocery,0,1
147.84643721827786,Afternoon,ATM,Electronics,0,0
2.7543278636881525,Evening,Online,Travel,0,0
6.742758781911052,Afternoon,Online,Travel,0,0
62.349309777106285,Night,Online,Travel,0,1
239.93185496536807,Night,POS,Others,1,1
77.37105860039205,Evening,Online,Others,0,0
68.87817390488921,Morning,ATM,Electronics,0,0
11.146097451660442,Night,POS,Travel,1,0
106.93839431309624,Morning,POS,Travel,0,0
172.65514506301994,Afternoon,Online,Others,0,1
47.87134619671842,Evening,POS,Others,0,0
149.43779183383717,Morning,Online,Travel,0,0
333.75651620520983,Morning,ATM,Travel,0,0
22.78627431134131,Night,POS,Grocery,0,0
74.09300777021357,Morning,POS,Others,0,0
33.84673668890539,Morning,ATM,Electronics,0,0
157.4333443217474,Afternoon,ATM,Electronics,0,0
86.17868409396449,Evening,Online,Travel,0,1
100.6714517833276,Night,POS,Others,0,0
159.90627194510662,Night,ATM,Electronics,0,0
50.41321959217804,Morning,POS,Others,1,0
246.61642126129655,Afternoon,ATM,Travel,0,0
76.14878374553811,Morning,POS,Travel,0,0
17.19216115893184,Morning,ATM,Travel,0,0
119.0395784496388,Night,POS,Others,1,1
157.6299845923955,Morning,Online,Electronics,1,1
38.09115447957103,Morning,POS,Grocery,1,0
194.61649805133624,Afternoon,Online,Electronics,0,1
236.59856460311664,Night,Online,Others,0,1
32.42139595704644,Evening,Online,Electronics,0,0
410.56971222817384,Afternoon,POS,Grocery,0,0
15.165059038050552,Afternoon,POS,Electronics,0,0
22.56663163146758,Afternoon,Online,Grocery,0,0
20.36165002675717,Night,ATM,Others,0,0
224.42191141841326,Morning,POS,Travel,1,0
106.21623885347033,Evening,POS,Grocery,0,0
16.499762625030378,Night,POS,Others,0,0
58.03961948898719,Morning,POS,Travel,0,0
95.52863355479619,Afternoon,Online,Grocery,0,0
8.715402533365735,Night,ATM,Travel,0,0
214.06054403422732,Morning,ATM,Electronics,0,0
162.7619884453608,Evening,ATM,Others,0,0
70.36153280818361,Evening,ATM,Others,0,0
341.50919230500875,Morning,Online,Others,0,0
54.08742270293948,Night,POS,Others,0,0
414.2085376451174,Afternoon,POS,Grocery,1,0
110.2379371634689,Morning,Online,Electronics,1,0
100.6957709493521,Afternoon,POS,Travel,0,0
18.146779570663476,Evening,Online,Others,0,0
213.64586240880556,Morning,ATM,Others,0,0
55.77245313502252,Evening,Online,Grocery,0,0
17.70157444826844,Afternoon,POS,Grocery,1,1
1.2687669122935623,Afternoon,POS,Grocery,0,0
82.04254417138756,Morning,POS,Electronics,0,0
74.95051146585031,Morning,ATM,Travel,0,0
127.06598447470941,Morning,Online,Electronics,0,0
220.9623605735428,Evening,Online,Others,0,1
8.273680018054948,Afternoon,POS,Grocery,0,0
131.48912937605925,Afternoon,Online,Others,0,1
20.753099415526915,Evening,POS,Travel,0,0
195.31758525685584,Morning,Online,Travel,0,0
170.96092146110044,Night,ATM,Electronics,1,0
77.82558342991005,Morning,ATM,Electronics,0,0
123.87119433120625,Night,Online,Grocery,0,1
37.73881506113965,Night,ATM,Grocery,0,0
63.70842867894616,Evening,ATM,Others,1,0
172.39339059589628,Afternoon,ATM,Grocery,0,0
61.48263184240825,Afternoon,POS,Grocery,1,1
44.28527961865563,Afternoon,Online,Others,0,0
68.16385540848643,Afternoon,Online,Travel,0,0
176.17109952674238,Evening,POS,Grocery,0,0
40.82811404643337,Night,POS,Grocery,1,1
19.08719189412956,Afternoon,ATM,Others,0,0
124.48434817352836,Night,Online,Others,0,0
174.8574773284898,Evening,POS,Others,0,0
10.606907609808841,Morning,ATM,Others,0,0
27.427121830813526,Evening,Online,Others,1,0
15.311853406083515,Afternoon,ATM,Grocery,0,0
42.762086155605616,Morning,Online,Electronics,1,1
59.847534792021214,Evening,ATM,Electronics,0,0
138.16106944838228,Evening,Online,Electronics,0,0
105.31063255355015,Night,Online,Grocery,0,0
97.00306153489309,Evening,Online,Travel,0,0
43.4443371406971,Morning,Online,Grocery,0,0
184.16698450343083,Evening,ATM,Electronics,0,1
63.73098440439261,Afternoon,POS,Electronics,0,0
386.8242416594891,Night,Online,Others,1,1
100.55103770097726,Morning,Online,Others,0,0
13.497785718102525,Morning,Online,Others,0,1
